Date,"General government debt, % of GDP: net JPY","General government debt, % of GDP: net GBP","General government balance, % of GDP: overall JPY","General government balance, % of GDP: overall GBP","Main producer price index: %oya, 3mma GBP","Main producer price index: %oya, 3mma Japan",Merchandise trade balance ratio change (sa): 3M/3M Japan,Merchandise trade balance ratio change (sa): 3M/3M GBP,Generic government bond returns: 5-year maturity Japan,Generic government bond returns: 5-year maturity GBP
2009-11-27,104.639,62.111,-10.455,-11.584,-5.06395,-7.71843,0.03555,0.11238,0.0013,-0.12385
2009-11-30,104.639,62.111,-10.455,-11.584,-5.06395,-7.71843,0.03555,0.11238,0.0013,0.14251
2009-12-01,104.639,62.111,-10.455,-11.584,-5.06395,-7.71843,0.03555,0.11238,0.0013,0.08921
2009-12-02,104.639,62.111,-10.455,-11.584,-5.06395,-7.71843,0.03555,0.11238,0.0013,-0.03006
2009-12-03,104.639,62.111,-10.455,-11.584,-5.06395,-7.71843,0.03555,0.11238,0.0013,-0.01929
2009-12-04,104.639,62.111,-10.455,-11.584,-5.06395,-7.71843,0.03555,0.11238,0.0013,-0.32566
2009-12-07,104.639,62.111,-10.455,-11.584,-5.06395,-7.71843,0.03555,0.11238,0.0013,0.10722
2009-12-08,104.639,62.111,-10.455,-11.584,-5.06395,-7.71843,0.03555,0.11238,0.0013,0.15024
2009-12-09,104.639,62.111,-10.455,-11.584,-5.06395,-6.53749,0.03845,0.192,0.0013,0.16455
2009-12-10,104.639,62.111,-10.455,-11.584,-5.06395,-6.53749,0.03845,0.192,0.0013,-0.49758
2009-12-11,104.639,62.111,-10.455,-11.584,-5.06395,-6.53749,0.03845,0.192,0.0013,-0.27496
2009-12-14,104.639,62.111,-10.455,-11.584,-5.06395,-6.53749,0.03845,0.192,0.0013,0.13824
2009-12-15,104.639,62.111,-10.455,-11.584,-5.06395,-6.53749,0.03845,0.192,0.0013,-0.22529
2009-12-16,104.639,62.111,-10.455,-11.584,-5.06395,-6.53749,0.03845,0.192,0.0013,0.08708
2009-12-17,104.639,62.111,-10.455,-11.584,-5.06395,-6.53749,0.03845,0.192,0.0013,0.239
2009-12-18,104.639,62.111,-10.455,-11.584,-3.26897,-6.53749,0.03845,0.192,0.0013,0.38238
2009-12-21,104.639,62.111,-10.455,-11.584,-3.26897,-6.53749,0.04838,0.192,0.0013,-0.47838
2009-12-22,104.639,62.111,-10.455,-11.584,-3.26897,-6.53749,0.04838,0.192,0.0013,-0.19309
2009-12-23,104.639,62.111,-10.455,-11.584,-3.26897,-6.53749,0.04838,0.192,0.0013,-0.39649
2009-12-24,104.639,62.111,-10.455,-11.584,-3.26897,-6.53749,0.04838,0.192,0.0013,0.01281
2009-12-28,104.639,62.111,-10.455,-11.584,-3.26897,-6.53749,0.04838,0.192,0.0013,0.01919
2009-12-29,104.639,62.111,-10.455,-11.584,-3.26897,-6.53749,0.04838,0.192,0.0013,-0.39668
2009-12-30,104.639,62.111,-10.455,-11.584,-3.26897,-6.53749,0.04838,0.192,0.0013,0.07277
2009-12-31,104.639,62.111,-10.455,-11.584,-3.26897,-6.53749,0.04838,0.192,0.0013,0.01395
2010-01-04,114.959,75.055,-10.223,-13.211,-3.26897,-6.53749,0.04838,0.192,0.0013,0.29427
2010-01-05,114.959,75.055,-10.223,-13.211,-3.26897,-6.53749,0.04838,0.192,0.0013,-0.29469
2010-01-06,114.959,75.055,-10.223,-13.211,-3.26897,-6.53749,0.04838,0.192,0.0013,0.01948
2010-01-07,114.959,75.055,-10.223,-13.211,-3.26897,-6.53749,0.04838,0.192,0.0013,0.01456
2010-01-08,114.959,75.055,-10.223,-13.211,-3.26897,-6.53749,0.04838,0.192,0.0013,-0.02088
2010-01-11,114.959,75.055,-10.223,-13.211,-3.26897,-6.53749,0.04838,0.192,0.0013,0.34305
2010-01-12,114.959,75.055,-10.223,-13.211,-3.26897,-6.53749,0.04838,0.192,0.0013,0.24914
2010-01-13,114.959,75.055,-10.223,-13.211,-3.26897,-5.14722,0.04838,0.192,0.0013,-0.13385
2010-01-14,114.959,75.055,-10.223,-13.211,-3.26897,-5.14722,0.04838,0.192,0.0013,-0.10441
2010-01-15,114.959,75.055,-10.223,-13.211,-3.26897,-5.14722,0.04838,0.192,0.0013,0.1725
2010-01-19,114.959,75.055,-10.223,-13.211,-0.83732,-5.14722,0.04838,0.192,0.0013,-0.42688
2010-01-20,114.959,75.055,-10.223,-13.211,-0.83732,-5.14722,0.04838,0.192,0.0013,0.02021
2010-01-21,114.959,75.055,-10.223,-13.211,-0.83732,-5.14722,0.04838,0.192,0.0013,0.47831
2010-01-22,114.959,75.055,-10.223,-13.211,-0.83732,-5.14722,0.04838,0.192,0.0013,-0.00375
2010-01-25,114.959,75.055,-10.223,-13.211,-0.83732,-5.14722,0.04838,0.192,0.0013,0.08308
2010-01-26,114.959,75.055,-10.223,-13.211,-0.83732,-5.14722,0.04838,-0.39683,0.0013,0.20991
2010-01-27,114.959,75.055,-10.223,-13.211,-0.83732,-5.14722,0.17427,-0.39683,0.0013,0.09633
2010-01-28,114.959,75.055,-10.223,-13.211,-0.83732,-5.14722,0.17427,-0.39683,0.0013,-0.3981
2010-01-29,114.959,75.055,-10.223,-13.211,-0.83732,-5.14722,0.17427,-0.39683,0.0013,0.18438
2010-02-01,114.959,75.055,-10.223,-13.211,-0.83732,-5.14722,0.17427,-0.39683,0.0013,0.13045
2010-02-02,114.959,75.055,-10.223,-13.211,-0.83732,-5.14722,0.17427,-0.39683,0.0013,-0.00873
2010-02-03,114.959,75.055,-10.223,-13.211,-0.83732,-5.14722,0.17427,-0.39683,0.0013,0.11561
2010-02-04,114.959,75.055,-10.223,-13.211,-0.83732,-5.14722,0.17427,-0.39683,0.0013,0.10513
2010-02-05,114.959,75.055,-10.223,-13.211,-0.83732,-5.14722,0.17427,-0.39683,0.0013,0.13934
2010-02-08,114.959,75.055,-10.223,-13.211,-0.83732,-5.14722,0.17427,-0.39683,0.0013,-0.28698
2010-02-09,114.959,75.055,-10.223,-13.211,-0.83732,-3.43586,0.17427,-0.49939,0.0013,-0.00098
2010-02-10,114.959,75.055,-10.223,-13.211,-0.83732,-3.43586,0.17427,-0.49939,0.0013,0.29098
2010-02-11,114.959,75.055,-10.223,-13.211,-0.83732,-3.43586,0.17427,-0.49939,0.0013,-0.37683
2010-02-12,114.959,75.055,-10.223,-13.211,-0.83732,-3.43586,0.17427,-0.49939,0.0013,0.0555
2010-02-16,114.959,75.055,-10.223,-13.211,-0.83732,-3.43586,0.44887,-0.49939,0.0013,0.18652
2010-02-17,114.959,75.055,-10.223,-13.211,-0.83732,-3.43586,0.44887,-0.49939,0.0013,0.05421
2010-02-18,114.959,75.055,-10.223,-13.211,1.04644,-3.43586,0.44887,-0.49939,0.0013,0.01189
2010-02-19,114.959,75.055,-10.223,-13.211,1.04644,-3.43586,0.44887,-0.49939,0.0013,-0.23177
2010-02-22,114.959,75.055,-10.223,-13.211,1.04644,-3.43586,0.44887,-0.49939,0.0013,0.07807
2010-02-23,114.959,75.055,-10.223,-13.211,1.04644,-3.43586,0.44887,-0.49939,0.0013,0.22423
2010-02-24,114.959,75.055,-10.223,-13.211,1.04644,-3.43586,0.685,-0.49939,0.0013,0.38607
2010-02-25,114.959,75.055,-10.223,-13.211,1.04644,-3.43586,0.685,-0.49939,0.0013,0.41122
2010-02-26,114.959,75.055,-10.223,-13.211,1.04644,-3.43586,0.685,-0.49939,0.0013,0.12264
2010-03-01,114.959,75.055,-10.223,-13.211,1.04644,-3.43586,0.685,-0.49939,0.0013,-0.279
2010-03-02,114.959,75.055,-10.223,-13.211,1.04644,-3.43586,0.685,-0.49939,0.0013,0.18141
2010-03-03,114.959,75.055,-10.223,-13.211,1.04644,-3.43586,0.685,-0.49939,0.0013,-0.21058
2010-03-04,114.959,75.055,-10.223,-13.211,1.04644,-3.43586,0.685,-0.49939,0.0013,0.09407
2010-03-05,114.959,75.055,-10.223,-13.211,1.04644,-3.43586,0.685,-0.49939,0.0013,-0.31033
2010-03-08,114.959,75.055,-10.223,-13.211,1.04644,-3.43586,0.685,-0.49939,0.0013,-0.10999
2010-03-09,114.959,75.055,-10.223,-13.211,1.04644,-2.13817,0.685,-0.38115,0.0013,0.39935
2010-03-10,114.959,75.055,-10.223,-13.211,1.04644,-2.13817,0.685,-0.38115,0.0013,-0.0473
2010-03-11,114.959,75.055,-10.223,-13.211,1.04644,-2.13817,0.687,-0.38115,0.0013,-0.1958
2010-03-12,114.959,75.055,-10.223,-13.211,1.04644,-2.13817,0.687,-0.38115,0.0013,0.25
2010-03-15,114.959,75.055,-10.223,-13.211,1.04644,-2.13817,0.687,-0.38115,0.0013,0.16832
2010-03-16,114.959,75.055,-10.223,-13.211,1.04644,-2.13817,0.687,-0.38115,0.0013,0.12934
2010-03-17,114.959,75.055,-10.223,-13.211,1.04644,-2.13817,0.687,-0.38115,0.0013,0.00079
2010-03-18,114.959,75.055,-10.223,-13.211,2.11943,-2.13817,0.687,-0.38115,0.0013,-0.08002
2010-03-19,114.959,75.055,-10.223,-13.211,2.11943,-2.13817,0.687,-0.38115,0.0013,0.0115
2010-03-22,114.959,75.055,-10.223,-13.211,2.11943,-2.13817,0.687,-0.38115,0.0013,0.21283
2010-03-23,114.959,75.055,-10.223,-13.211,2.11943,-2.13817,0.687,-0.38115,0.0013,0.01943
2010-03-24,114.959,75.055,-10.223,-13.211,2.11943,-2.13817,0.48516,-0.38115,0.0013,-0.07514
2010-03-25,114.959,75.055,-10.223,-13.211,2.11943,-2.13817,0.48516,-0.38115,0.0013,-0.08432
2010-03-26,114.959,75.055,-10.223,-13.211,2.11943,-2.13817,0.48516,-0.38115,0.0013,0.03466
2010-03-29,114.959,75.055,-10.223,-13.211,2.11943,-2.13817,0.48516,-0.38115,0.0013,0.23882
2010-03-30,114.959,75.055,-10.223,-13.211,2.11943,-2.13817,0.48516,-0.38115,0.0013,-0.06058
2010-03-31,114.959,75.055,-10.223,-13.211,2.11943,-2.13817,0.48516,-0.38115,0.0013,0.2362
2010-04-01,114.959,75.055,-10.223,-13.211,2.11943,-2.13817,0.48516,-0.38115,0.0013,0.00247
2010-04-05,114.959,75.055,-10.223,-13.211,2.11943,-2.13817,0.48516,-0.38115,0.0013,0.01956
2010-04-06,114.959,75.055,-10.223,-13.211,2.11943,-2.13817,0.48516,-0.38115,0.0013,-0.39575
2010-04-07,114.959,75.055,-10.223,-13.211,2.11943,-2.13817,0.48516,-0.38115,0.0013,-0.15259
2010-04-08,114.959,75.055,-10.223,-13.211,2.11943,-2.13817,0.48516,-0.38115,0.0013,0.33709
2010-04-09,114.959,75.055,-10.223,-13.211,2.11943,-2.13817,0.48516,-0.38115,0.0013,-0.14005
2010-04-12,114.959,75.055,-10.223,-13.211,2.11943,-1.21616,0.48516,-0.38115,0.0013,-0.04413
2010-04-13,114.959,75.055,-10.223,-13.211,2.11943,-1.21616,0.48516,-0.38115,0.0013,0.19012
2010-04-14,114.959,75.055,-10.223,-13.211,2.11943,-1.21616,0.48516,-0.38115,0.0013,0.02113
2010-04-15,114.959,75.055,-10.223,-13.211,2.11943,-1.21616,0.48516,-0.38115,0.0013,-0.00948
2010-04-16,114.959,75.055,-10.223,-13.211,2.90649,-1.21616,0.48516,-0.38115,0.0013,0.31088
2010-04-19,114.959,75.055,-10.223,-13.211,2.90649,-1.21616,0.48516,-0.38115,0.0013,-0.07078
2010-04-20,114.959,75.055,-10.223,-13.211,2.90649,-1.21616,0.48516,-0.38115,0.0013,-0.0811
2010-04-21,121.725,71.566,-9.802,-11.402,2.90649,-1.21616,0.48516,-0.38115,0.0013,-0.05073
2010-04-22,121.725,71.566,-9.802,-11.402,2.90649,-1.21616,0.56942,-0.38083,0.0013,0.01026
2010-04-23,121.725,71.566,-9.802,-11.402,2.90649,-1.21616,0.56942,-0.26552,0.0013,-0.34082
2010-04-26,121.725,71.566,-9.802,-11.402,2.90649,-1.21616,0.56942,-0.26552,0.0013,0.10523
2010-04-27,121.725,71.566,-9.802,-11.402,2.90649,-1.21616,0.56942,-0.26552,0.0013,0.26787
2010-04-28,121.725,71.566,-9.802,-11.402,2.90649,-1.21616,0.56942,-0.26552,0.0013,0.13515
2010-04-29,121.725,71.566,-9.802,-11.402,2.90649,-1.21616,0.56942,-0.26552,0.0013,-0.02572
2010-04-30,121.725,71.566,-9.802,-11.402,2.90649,-1.21616,0.56942,-0.26552,0.0013,0.4872
2010-05-03,121.725,71.566,-9.802,-11.402,2.90649,-1.21616,0.56942,-0.26552,0.0013,0.01907
2010-05-04,121.725,71.566,-9.802,-11.402,2.90649,-1.21616,0.56942,-0.26552,0.0013,0.28918
2010-05-05,121.725,71.566,-9.802,-11.402,2.90649,-1.21616,0.56942,-0.26552,0.0013,0.12619
2010-05-06,121.725,71.566,-9.802,-11.402,2.90649,-1.21616,0.56942,-0.26552,0.0013,0.02507
2010-05-07,121.725,71.566,-9.802,-11.402,2.90649,-1.21616,0.56942,-0.26552,0.0013,-0.07869
2010-05-10,121.725,71.566,-9.802,-11.402,2.90649,-1.21616,0.56942,-0.26552,0.0013,-0.35773
2010-05-11,121.725,71.566,-9.802,-11.402,2.90649,-1.21616,0.56942,-0.26552,0.0013,0.12531
2010-05-12,121.725,71.566,-9.802,-11.402,2.90649,-1.21616,0.56942,-0.26552,0.0013,0.3369
2010-05-13,121.725,71.566,-9.802,-11.402,2.90649,-1.21616,0.56942,-0.29834,0.0013,0.25694
2010-05-14,121.725,71.566,-9.802,-11.402,2.90649,-1.21616,0.56942,-0.29834,0.0013,0.46549
2010-05-17,121.725,71.566,-9.802,-11.402,2.90649,-0.67744,0.56942,-0.29834,0.0013,0.18982
2010-05-18,121.725,71.566,-9.802,-11.402,3.76127,-0.67744,0.56942,-0.29834,0.0013,-0.00427
2010-05-19,121.725,71.566,-9.802,-11.402,3.76127,-0.67744,0.56942,-0.29834,0.0013,0.43203
2010-05-20,121.725,71.566,-9.802,-11.402,3.76127,-0.67744,0.04056,-0.29834,0.0013,0.45678
2010-05-21,121.725,71.566,-9.802,-11.402,3.76127,-0.67744,0.04056,-0.29834,0.0013,0.01073
2010-05-24,121.725,71.566,-9.802,-11.402,3.76127,-0.67744,0.04056,-0.29834,0.0013,0.05757
2010-05-25,121.725,71.566,-9.802,-11.402,3.76127,-0.67744,0.04056,-0.29834,0.0013,0.4375
2010-05-26,121.725,71.566,-9.802,-11.402,3.76127,-0.67744,0.04056,-0.29834,0.0013,-0.36292
2010-05-27,121.725,71.566,-9.802,-11.402,3.76127,-0.67744,0.23543,-0.29834,0.0013,-0.36856
2010-05-28,121.725,71.566,-9.802,-11.402,3.76127,-0.67744,0.23543,-0.29834,0.0013,-0.01844
2010-06-01,121.725,71.566,-9.802,-11.402,3.76127,-0.67744,0.23543,-0.29834,0.0013,-0.05423
2010-06-02,121.725,71.566,-9.802,-11.402,3.76127,-0.67744,0.23543,-0.29834,0.0013,0.19867
2010-06-03,121.725,71.566,-9.802,-11.402,3.76127,-0.67744,0.23543,-0.29834,0.0013,-0.13368
2010-06-04,121.725,71.566,-9.802,-11.402,3.76127,-0.67744,0.23543,-0.29834,0.0013,0.38656
2010-06-07,121.725,71.566,-9.802,-11.402,3.76127,-0.67744,0.23543,-0.29834,0.0013,0.16675
2010-06-08,121.725,71.566,-9.802,-11.402,3.76127,-0.67744,0.23543,-0.29834,0.0013,0.18089
2010-06-09,121.725,71.566,-9.802,-11.402,3.76127,-0.16815,0.23543,-0.33571,0.0013,-0.19449
2010-06-10,121.725,71.566,-9.802,-11.402,3.76127,-0.16815,0.23486,-0.33571,0.0013,-0.25637
2010-06-11,121.725,71.566,-9.802,-11.402,3.76127,-0.16815,0.23486,-0.33571,0.0013,0.35371
2010-06-14,121.725,71.566,-9.802,-11.402,3.76127,-0.16815,0.23486,-0.33571,0.0013,-0.51394
2010-06-15,121.725,71.566,-9.802,-11.402,3.76127,-0.16815,0.23486,-0.33571,0.0013,0.08724
2010-06-16,121.725,71.566,-9.802,-11.402,3.76127,-0.16815,0.23486,-0.33571,0.0013,0.07011
2010-06-17,121.725,71.566,-9.802,-11.402,3.76127,-0.16815,0.23486,-0.33571,0.0013,0.13015
2010-06-18,121.725,71.566,-9.802,-11.402,4.61414,-0.16815,0.23486,-0.33571,0.0013,-0.18998
2010-06-21,121.725,71.566,-9.802,-11.402,4.61414,-0.16815,0.23486,-0.33571,0.0013,0.18885
2010-06-22,121.725,71.566,-9.802,-11.402,4.61414,-0.16815,0.23486,-0.33571,0.0013,0.31888
2010-06-23,121.725,71.566,-9.802,-11.402,4.61414,-0.16815,0.23486,-0.33571,0.0013,0.08476
2010-06-24,121.725,71.566,-9.802,-11.402,4.61414,-0.16815,0.13377,-0.33571,0.0013,0.28713
2010-06-25,121.725,71.566,-9.802,-11.402,4.61414,-0.16815,0.13377,-0.33571,0.0013,0.07371
2010-06-28,121.725,71.566,-9.802,-11.402,4.61414,-0.16815,0.13377,-0.33571,0.0013,0.00245
2010-06-29,121.725,71.566,-9.802,-11.402,4.61414,-0.16815,0.13377,-0.33571,0.0013,-0.09882
2010-06-30,121.725,71.566,-9.802,-11.402,4.61414,-0.16815,0.13377,-0.33571,0.0013,0.31027
2010-07-01,121.725,71.566,-9.802,-11.402,4.61414,-0.16815,0.13377,-0.33571,0.0013,0.09104
2010-07-02,121.725,71.566,-9.802,-11.402,4.61414,-0.16815,0.13377,-0.33571,0.0013,-0.15661
2010-07-06,121.725,71.566,-9.802,-11.402,4.61414,-0.16815,0.13377,-0.33571,0.0013,-0.06393
2010-07-07,121.725,71.566,-9.802,-11.402,4.61414,-0.16815,0.13377,-0.33571,0.0013,-0.03956
2010-07-08,121.725,71.566,-9.802,-11.402,4.61414,-0.16815,0.13377,-0.33571,0.0013,0.00709
2010-07-09,121.725,71.566,-9.802,-11.402,4.61414,-0.16815,0.13377,-0.33571,0.0013,0.19309
2010-07-12,121.725,71.566,-9.802,-11.402,4.61414,0.27449,0.13377,-0.33571,0.0013,-0.00924
2010-07-13,121.725,71.566,-9.802,-11.402,4.61414,0.27449,0.13377,-0.33571,0.0013,-0.18552
2010-07-14,121.725,71.566,-9.802,-11.402,4.61414,0.27449,0.13377,-0.33571,0.0013,-0.12085
2010-07-15,121.725,71.566,-9.802,-11.402,4.61414,0.27449,0.13377,-0.33571,0.0013,0.08339
2010-07-16,121.725,71.566,-9.802,-11.402,4.71343,0.27449,0.13377,-0.33571,0.0013,0.18095
2010-07-19,121.725,71.566,-9.802,-11.402,4.71343,0.27449,0.13377,-0.33571,0.0013,-0.08398
2010-07-20,121.725,71.566,-9.802,-11.402,4.71343,0.27449,0.13377,-0.33571,0.0013,-0.07151
2010-07-21,121.725,71.566,-9.802,-11.402,4.71343,0.27449,0.13377,-0.33571,0.0013,0.01015
2010-07-22,121.725,71.566,-9.802,-11.402,4.71343,0.27449,0.13377,-0.35384,0.0013,0.00163
2010-07-23,121.725,71.566,-9.802,-11.402,4.71343,0.27449,0.13377,-0.30245,0.0013,-0.41672
2010-07-26,121.725,71.566,-9.802,-11.402,4.71343,0.27449,0.06605,-0.30245,0.0013,-0.11702
2010-07-27,121.725,71.566,-9.802,-11.402,4.71343,0.27449,0.06605,-0.30245,0.0013,-0.25114
2010-07-28,121.725,71.566,-9.802,-11.402,4.71343,0.27449,0.06605,-0.30245,0.0013,0.18219
2010-07-29,121.725,71.566,-9.802,-11.402,4.71343,0.27449,0.06605,-0.30245,0.0013,0.33341
2010-07-30,121.725,71.566,-9.802,-11.402,4.71343,0.27449,0.06605,-0.30245,0.0013,0.46113
2010-08-02,121.725,71.566,-9.802,-11.402,4.71343,0.27449,0.06605,-0.30245,0.0013,-0.15197
2010-08-03,121.725,71.566,-9.802,-11.402,4.71343,0.27449,0.06605,-0.30245,0.0013,0.2441
2010-08-04,121.725,71.566,-9.802,-11.402,4.71343,0.27449,0.06605,-0.30245,0.0013,-0.03705
2010-08-05,121.725,71.566,-9.802,-11.402,4.71343,0.27449,0.06605,-0.30245,0.0013,0.23537
2010-08-06,121.725,71.566,-9.802,-11.402,4.71343,0.27449,0.06605,-0.30245,0.0013,0.10921
2010-08-09,121.725,71.566,-9.802,-11.402,4.71343,0.27449,0.06605,-0.30245,0.0013,-0.0638
2010-08-10,121.725,71.566,-9.802,-11.402,4.71343,0.27449,0.06605,-0.30245,0.0013,0.05615
2010-08-11,121.725,71.566,-9.802,-11.402,4.71343,0.27449,0.06605,-0.30245,0.0013,0.67285
2010-08-12,121.725,71.566,-9.802,-11.402,4.71343,0.27449,0.06605,-0.30245,0.0013,0.23664
2010-08-13,121.725,71.566,-9.802,-11.402,4.71343,0.27449,0.06605,-0.30245,0.0013,-0.09309
2010-08-16,121.725,71.566,-9.802,-11.402,4.71343,0.27449,-0.5015,-0.30245,0.0013,0.35169
2010-08-17,121.725,71.566,-9.802,-11.402,4.71343,0.27449,-0.5015,-0.30245,0.0013,-0.05549
2010-08-18,121.725,71.566,-9.802,-11.402,4.55801,0.27449,-0.5015,-0.30245,0.0013,0.16144
2010-08-19,121.725,71.566,-9.802,-11.402,4.55801,0.27449,-0.5015,-0.30245,0.0013,0.15361
2010-08-20,121.725,71.566,-9.802,-11.402,4.55801,0.27449,-0.5015,-0.30245,0.0013,0.21797
2010-08-23,121.725,71.566,-9.802,-11.402,4.55801,0.27449,-0.5015,-0.30245,0.0013,0.03222
2010-08-24,121.725,71.566,-9.802,-11.402,4.55801,0.27449,-0.5015,-0.30245,0.0013,0.47195
2010-08-25,121.725,71.566,-9.802,-11.402,4.55801,0.27449,-0.38093,-0.30245,0.0013,0.1015
2010-08-26,121.725,71.566,-9.802,-11.402,4.55801,0.27449,-0.38093,-0.30245,0.0013,-0.19878
2010-08-27,121.725,71.566,-9.802,-11.402,4.55801,0.27449,-0.38093,-0.30245,0.0013,-0.09739
2010-08-30,121.725,71.566,-9.802,-11.402,4.55801,0.27449,-0.38093,-0.30245,0.0013,0.01419
2010-08-31,121.725,71.566,-9.802,-11.402,4.55801,0.27449,-0.38093,-0.30245,0.0013,0.23807
2010-09-01,121.725,71.566,-9.802,-11.402,4.55801,0.27449,-0.38093,-0.30245,0.0013,-0.4445
2010-09-02,121.725,71.566,-9.802,-11.402,4.55801,0.27449,-0.38093,-0.30245,0.0013,-0.15084
2010-09-03,121.725,71.566,-9.802,-11.402,4.55801,0.27449,-0.38093,-0.30245,0.0013,-0.12046
2010-09-07,121.725,71.566,-9.802,-11.402,4.55801,0.27449,-0.38093,-0.30245,0.0013,0.35738
2010-09-08,121.725,71.566,-9.802,-11.402,4.55801,0.27449,-0.38093,-0.30245,0.0013,-0.26046
2010-09-09,121.725,71.566,-9.802,-11.402,4.55801,0.13746,-0.38093,-0.38631,0.0013,-0.20788
2010-09-10,121.725,71.566,-9.802,-11.402,4.55801,0.13746,-0.38246,-0.38631,0.0013,-0.38864
2010-09-13,121.725,71.566,-9.802,-11.402,4.55801,0.13746,-0.38246,-0.38631,0.0013,0.02154
2010-09-14,121.725,71.566,-9.802,-11.402,4.55801,0.13746,-0.38246,-0.38631,0.0013,0.36881
2010-09-15,121.725,71.566,-9.802,-11.402,4.55801,0.13746,-0.38246,-0.38631,0.0013,-0.02801
2010-09-16,121.725,71.566,-9.802,-11.402,4.55801,0.13746,-0.38246,-0.38631,0.0013,-0.24687
2010-09-17,121.725,71.566,-9.802,-11.402,4.29161,0.13746,-0.38246,-0.38631,0.0013,0.05899
2010-09-20,121.725,71.566,-9.802,-11.402,4.29161,0.13746,-0.38246,-0.38631,0.0013,-0.11481
2010-09-21,121.725,71.566,-9.802,-11.402,4.29161,0.13746,-0.38246,-0.38631,0.0013,0.20485
2010-09-22,121.725,71.566,-9.802,-11.402,4.29161,0.13746,-0.38246,-0.38631,0.0013,0.6336
2010-09-23,121.725,71.566,-9.802,-11.402,4.29161,0.13746,-0.38246,-0.38631,0.0013,0.20423
2010-09-24,121.725,71.566,-9.802,-11.402,4.29161,0.13746,-0.38246,-0.38631,0.0013,-0.38983
2010-09-27,121.725,71.566,-9.802,-11.402,4.29161,0.13746,-0.42222,-0.38631,0.0013,0.31755
2010-09-28,121.725,71.566,-9.802,-11.402,4.29161,0.13746,-0.42222,-0.38631,0.0013,0.1927
2010-09-29,121.725,71.566,-9.802,-11.402,4.29161,0.13746,-0.42222,-0.38631,0.0013,0.15934
2010-09-30,121.725,71.566,-9.802,-11.402,4.29161,0.13746,-0.42222,-0.38631,0.0013,-0.16204
2010-10-01,121.725,71.566,-9.802,-11.402,4.29161,0.13746,-0.42222,-0.38631,0.0013,-0.06667
2010-10-04,121.725,71.566,-9.802,-11.402,4.29161,0.13746,-0.42222,-0.38631,0.0013,0.22415
2010-10-05,121.725,71.566,-9.802,-11.402,4.29161,0.13746,-0.42222,-0.38631,0.0013,-0.18501
2010-10-06,120.744,68.839,-9.598,-10.171,4.29161,0.13746,-0.42222,-0.38631,0.0013,0.26342
2010-10-07,120.744,68.839,-9.598,-10.171,4.29161,0.13746,-0.42222,-0.3852,0.0013,-0.11623
2010-10-08,120.744,68.839,-9.598,-10.171,4.29161,0.13746,-0.42222,-0.3852,0.0013,0.27534
2010-10-12,120.744,68.839,-9.598,-10.171,4.29161,0.13746,-0.42222,-0.3852,0.0013,0.19985
2010-10-13,120.744,68.839,-9.598,-10.171,4.29161,-0.03422,-0.42222,-0.3852,0.0013,-0.11182
2010-10-14,120.744,68.839,-9.598,-10.171,4.29161,-0.03422,-0.42222,-0.3852,0.0013,0.01834
2010-10-15,120.744,68.839,-9.598,-10.171,4.29161,-0.03422,-0.42222,-0.3852,0.0013,-0.21988
2010-10-18,120.744,68.839,-9.598,-10.171,4.29006,-0.03422,-0.42222,-0.3852,0.0013,0.01834
2010-10-19,120.744,68.839,-9.598,-10.171,4.29006,-0.03422,-0.42222,-0.3852,0.0013,-0.02055
2010-10-20,120.744,68.839,-9.598,-10.171,4.29006,-0.03422,-0.42222,-0.3852,0.0013,0.29568
2010-10-21,120.744,68.839,-9.598,-10.171,4.29006,-0.03422,-0.42222,-0.3852,0.0013,0.31542
2010-10-22,120.744,68.839,-9.598,-10.171,4.29006,-0.03422,-0.42222,-0.3852,0.0013,-0.14945
2010-10-25,120.744,68.839,-9.598,-10.171,4.29006,-0.03422,-0.47846,-0.3852,0.0013,0.02061
2010-10-26,120.744,68.839,-9.598,-10.171,4.29006,-0.03422,-0.47846,-0.02098,0.0013,-0.70703
2010-10-27,120.744,68.839,-9.598,-10.171,4.29006,-0.03422,-0.47846,-0.02098,0.0013,-0.38015
2010-10-28,120.744,68.839,-9.598,-10.171,4.29006,-0.03422,-0.47846,-0.02098,0.0013,0.01334
2010-10-29,120.744,68.839,-9.598,-10.171,4.29006,-0.03422,-0.47846,-0.02098,0.0013,0.34886
2010-11-01,120.744,68.839,-9.598,-10.171,4.29006,-0.03422,-0.47846,-0.02098,0.0013,0.10529
2010-11-02,120.744,68.839,-9.598,-10.171,4.29006,-0.03422,-0.47846,-0.02098,0.0013,-0.02173
2010-11-03,120.744,68.839,-9.598,-10.171,4.29006,-0.03422,-0.47846,-0.02098,0.0013,0.13745
2010-11-04,120.744,68.839,-9.598,-10.171,4.29006,-0.03422,-0.47846,-0.02098,0.0013,0.28055
2010-11-05,120.744,68.839,-9.598,-10.171,4.29006,-0.03422,-0.47846,-0.02098,0.0013,-0.06983
2010-11-08,120.744,68.839,-9.598,-10.171,4.29006,-0.03422,-0.47846,-0.02098,0.0013,-0.13764
2010-11-09,120.744,68.839,-9.598,-10.171,4.29006,-0.03422,-0.47846,-0.1967,0.0013,-0.14854
2010-11-10,120.744,68.839,-9.598,-10.171,4.29006,0.13813,-0.47846,-0.1967,0.0013,-0.62315
2010-11-12,120.744,68.839,-9.598,-10.171,4.29006,0.13813,-0.47846,-0.1967,0.0013,-0.31372
